Year,Deaths,Cases,Summary Interval,N,Median Obs,Median Rel,Observed,Expected,Relative,SE Obs,SE Rel,Obs Cum CIs Lower,Obs Cum CIs Upper,Rel Cum CIs Lower,Rel Cum CIs Upper,Specified COD,Other CODs,SE Specified COD,SE Other CODs,Specified COD Cum CI Lower,Specified COD Cum CI Upper,Other CODs Cum CI Lower,Other CODs Cum CI Upper,interval,b,a
1995,92,1562,7,1529,.,.,88.054,93.315,94.357,0.831,0.854,86.318,89.583,92.420,95.810,5.580,6.367,0.869,0.042,4.043,7.455,6.284,6.450,8,0.06685,0.05261
1995,92,1562,8,1529,.,.,87.126,92.362,94.331,0.858,0.929,85.339,88.710,92.197,95.895,5.603,7.271,0.904,0.050,4.012,7.559,7.173,7.369,9,0.0763800000000001,0.0523599999999999
1995,92,1562,9,1529,.,.,85.666,91.402,93.725,0.899,0.983,83.803,87.331,91.484,95.391,6.161,8.173,0.950,0.058,4.477,8.204,8.060,8.288,10,0.08598,0.05736
1995,92,1562,10,1529,.,.,84.667,90.409,93.649,0.925,1.023,82.755,86.385,91.309,95.375,6.230,9.103,0.984,0.067,4.490,8.350,8.973,9.235,11,0.0959099999999999,0.05742
1995,92,1562,11,1529,.,.,83.865,89.416,93.649,0.944,1.023,81.917,85.623,91.309,95.375,6.230,9.905,1.012,0.076,4.445,8.416,9.757,10.055,12,0.10584,0.05551
1995,92,1562,12,1529,.,.,82.724,88.404,93.575,0.971,1.099,80.725,84.537,91.037,95.413,6.294,10.982,1.047,0.086,4.452,8.560,10.815,11.150,13,0.11596,0.0567999999999999
1995,92,1562,13,1529,.,.,81.441,87.341,93.245,1.000,1.145,79.389,83.311,90.606,95.163,6.583,11.975,1.084,0.096,4.673,8.926,11.788,12.164,14,0.12659,0.0589999999999999
1995,92,1562,14,1529,.,.,79.675,86.241,92.386,1.036,1.202,77.555,81.620,89.649,94.422,7.329,12.996,1.129,0.107,5.321,9.747,12.787,13.207,15,0.13759,0.06566
1995,92,1562,15,1529,.,.,78.169,85.111,91.844,1.065,1.252,75.995,80.173,89.007,93.974,7.793,14.037,1.168,0.119,5.709,10.285,13.805,14.271,16,0.14889,0.0694200000000001
1995,92,1562,16,1529,.,.,77.135,84.001,91.827,1.084,1.291,74.926,79.178,88.889,94.014,7.808,15.056,1.198,0.131,5.675,10.368,14.801,15.314,17,0.15999,0.06866
1995,92,1562,17,1529,.,.,76.440,82.853,91.827,1.096,1.291,74.208,78.508,88.889,94.014,7.808,15.752,1.223,0.144,5.635,10.427,15.471,16.035,18,0.17147,0.06413
1995,92,1562,18,1529,.,.,75.106,81.653,91.827,1.119,1.291,72.832,77.221,88.889,94.014,7.808,17.086,1.257,0.158,5.580,10.507,16.778,17.396,19,0.18347,0.0654700000000001
1995,92,1562,19,1529,.,.,74.184,80.468,91.827,1.134,1.291,71.882,76.330,88.889,94.014,7.808,18.007,1.286,0.172,5.535,10.573,17.672,18.346,20,0.19532,0.0628400000000001
1995,92,1562,20,1529,.,.,72.961,79.232,91.827,1.154,1.291,70.623,75.147,88.889,94.014,7.808,19.231,1.318,0.187,5.484,10.649,18.865,19.599,21,0.20768,0.06271
1995,92,1562,21,1529,.,.,.,77.969,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,0.22031,
1995,92,1562,22,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,,
1995,92,1562,23,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,,
1995,92,1562,24,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,,
1995,92,1562,25,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,,
1995,92,1562,26,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,,
1995,92,1562,27,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,,
1995,92,1562,28,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,,
1995,92,1562,29,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,,
1995,92,1562,30,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,,
1995,92,1562,31,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,,
1995,92,1562,32,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,,
1995,92,1562,33,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,,
1995,92,1562,34,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,,
1995,92,1562,35,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,,
1995,92,1562,36,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,,
1995,92,1562,37,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,,
1995,92,1562,38,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,,
1995,92,1562,39,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
1995,92,1562,40,1529,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
1996,104,1659,0,1630,.,.,95.639,99.085,96.522,0.506,0.511,94.528,96.528,95.366,97.394,3.462,0.899,0.509,0.002,2.563,4.562,0.895,0.904,1,0.00915000000000006,0.03446
1996,104,1659,1,1630,.,.,94.531,98.276,96.189,0.564,0.574,93.311,95.534,94.886,97.165,3.791,1.678,0.570,0.007,2.785,5.025,1.665,1.691,2,0.01724,0.0374499999999999
1996,104,1659,2,1630,.,.,92.991,97.452,95.423,0.633,0.650,91.639,94.132,93.961,96.537,4.541,2.468,0.643,0.011,3.396,5.922,2.446,2.490,3,0.02548,0.04461
1996,104,1659,3,1630,.,.,91.697,96.599,94.926,0.684,0.708,90.247,92.939,93.336,96.144,5.023,3.280,0.699,0.016,3.775,6.519,3.248,3.313,4,0.03401,0.04902
1996,104,1659,4,1630,.,.,90.338,95.731,94.367,0.733,0.766,88.797,91.678,92.657,95.689,5.560,4.102,0.753,0.022,4.211,7.164,4.059,4.145,5,0.0426900000000001,0.05393
1996,104,1659,5,1630,.,.,89.225,94.867,94.053,0.769,0.811,87.615,90.638,92.241,95.453,5.859,4.915,0.795,0.028,4.434,7.552,4.860,4.971,6,0.05133,0.0564200000000001
1996,104,1659,6,1630,.,.,88.049,93.964,93.705,0.805,0.857,86.371,89.534,91.791,95.185,6.188,5.763,0.836,0.035,4.686,7.967,5.695,5.832,7,0.06036,0.0591499999999999
1996,104,1659,7,1630,.,.,86.934,93.053,93.424,0.837,0.899,85.196,88.482,91.415,94.976,6.451,6.615,0.874,0.042,4.880,8.310,6.533,6.698,8,0.06947,0.06119
1996,104,1659,8,1630,.,.,85.817,92.165,93.113,0.866,0.940,84.023,87.425,91.013,94.736,6.739,7.444,0.910,0.049,5.102,8.672,7.348,7.541,9,0.0783499999999999,0.0634800000000001
1996,104,1659,9,1630,.,.,84.823,91.227,92.980,0.891,0.977,82.982,86.481,90.792,94.663,6.861,8.316,0.942,0.057,5.169,8.864,8.204,8.429,10,0.08773,0.0640400000000001
1996,104,1659,10,1630,.,.,83.328,90.274,92.305,0.926,1.026,81.421,85.057,90.022,94.083,7.473,9.200,0.984,0.066,5.697,9.554,9.071,9.329,11,0.09726,0.06946
1996,104,1659,11,1630,.,.,82.014,89.317,91.824,0.955,1.069,80.054,83.802,89.452,93.682,7.905,10.081,1.020,0.074,6.059,10.057,9.935,10.227,12,0.10683,0.07303
1996,104,1659,12,1630,.,.,80.882,88.318,91.581,0.979,1.108,78.878,82.717,89.122,93.504,8.121,10.997,1.052,0.084,6.217,10.339,10.833,11.162,13,0.11682,0.0743599999999999
1996,104,1659,13,1630,.,.,79.996,87.324,91.581,0.996,1.108,77.960,81.867,89.122,93.504,8.121,11.883,1.079,0.094,6.173,10.399,11.700,12.067,14,0.12676,0.07328
1996,104,1659,14,1630,.,.,78.850,86.284,91.385,1.018,1.180,76.773,80.765,88.755,93.423,8.291,12.859,1.110,0.104,6.287,10.635,12.656,13.064,15,0.13716,0.0743400000000001
1996,104,1659,15,1630,.,.,77.502,85.170,90.997,1.042,1.223,75.380,79.467,88.272,93.113,8.623,13.874,1.144,0.116,6.555,11.035,13.648,14.102,16,0.1483,0.0766800000000001
1996,104,1659,16,1630,.,.,76.337,84.008,90.870,1.062,1.264,74.179,78.343,88.048,93.051,8.731,14.931,1.175,0.128,6.609,11.210,14.681,15.184,17,0.15992,0.0767099999999999
1996,104,1659,17,1630,.,.,75.490,82.824,90.870,1.076,1.264,73.305,77.524,88.048,93.051,8.731,15.779,1.201,0.141,6.565,11.270,15.503,16.057,18,0.17176,0.07334
1996,104,1659,18,1630,.,.,74.237,81.587,90.870,1.096,1.264,72.016,76.312,88.048,93.051,8.731,17.031,1.233,0.156,6.513,11.343,16.728,17.337,19,0.18413,0.0735000000000001
1996,104,1659,19,1630,.,.,72.834,80.350,90.646,1.117,1.390,70.573,74.952,87.514,93.023,8.908,18.259,1.267,0.170,6.630,11.590,17.926,18.594,20,0.1965,0.0751599999999999
1996,104,1659,20,1630,.,.,.,79.100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,0.209,
1996,104,1659,21,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,,
1996,104,1659,22,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,,
1996,104,1659,23,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,,
1996,104,1659,24,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,,
1996,104,1659,25,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,,
1996,104,1659,26,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,,
1996,104,1659,27,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,,
1996,104,1659,28,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,,
1996,104,1659,29,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,,
1996,104,1659,30,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,,
1996,104,1659,31,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,,
1996,104,1659,32,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,,
1996,104,1659,33,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,,
1996,104,1659,34,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,,
1996,104,1659,35,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,,
1996,104,1659,36,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,,
1996,104,1659,37,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,,
1996,104,1659,38,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,,
1996,104,1659,39,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
1996,104,1659,40,1630,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
1997,102,1739,0,1697,.,.,94.633,98.961,95.626,0.547,0.553,93.449,95.608,94.400,96.589,4.351,1.016,0.550,0.003,3.362,5.522,1.011,1.022,1,0.01039,0.04328
1997,102,1739,1,1697,.,.,93.510,98.058,95.362,0.598,0.610,92.229,94.586,94.003,96.419,4.611,1.879,0.606,0.008,3.525,5.904,1.863,1.894,2,0.0194199999999999,0.04548
1997,102,1739,2,1697,.,.,92.207,97.135,94.927,0.651,0.671,90.826,93.388,93.433,96.088,5.036,2.757,0.664,0.013,3.845,6.450,2.730,2.783,3,0.02865,0.0492800000000001
1997,102,1739,3,1697,.,.,90.606,96.193,94.191,0.709,0.737,89.114,91.902,92.559,95.475,5.747,3.647,0.727,0.020,4.436,7.287,3.609,3.686,4,0.03807,0.05587
1997,102,1739,4,1697,.,.,89.359,95.241,93.824,0.750,0.787,87.790,90.737,92.080,95.194,6.099,4.542,0.773,0.026,4.703,7.736,4.491,4.593,5,0.04759,0.0588200000000001
1997,102,1739,5,1697,.,.,88.289,94.258,93.667,0.782,0.830,86.659,89.731,91.823,95.107,6.247,5.464,0.812,0.033,4.784,7.969,5.399,5.529,6,0.05742,0.0596899999999999
1997,102,1739,6,1697,.,.,87.693,93.274,93.667,0.799,0.830,86.031,89.170,91.823,95.107,6.247,6.060,0.837,0.041,4.744,8.025,5.980,6.140,7,0.06726,0.05581
1997,102,1739,7,1697,.,.,86.197,92.259,93.430,0.840,0.910,84.459,87.756,91.393,94.998,6.464,7.339,0.884,0.049,4.878,8.343,7.244,7.435,8,0.07741,0.06062
1997,102,1739,8,1697,.,.,85.237,91.213,93.430,0.864,0.910,83.453,86.844,91.393,94.998,6.464,8.299,0.916,0.058,4.826,8.417,8.187,8.413,9,0.0878700000000001,0.05976
1997,102,1739,9,1697,.,.,84.213,90.170,93.394,0.889,0.985,82.383,85.870,91.166,95.076,6.496,9.291,0.948,0.067,4.805,8.524,9.161,9.422,10,0.0983,0.0595700000000001
1997,102,1739,10,1697,.,.,83.123,89.114,93.277,0.913,1.025,81.246,84.830,90.952,95.021,6.601,10.276,0.981,0.076,4.853,8.702,10.128,10.426,11,0.10886,0.05991
1997,102,1739,11,1697,.,.,82.393,88.022,93.277,0.929,1.025,80.485,84.132,90.952,95.021,6.601,11.007,1.007,0.086,4.812,8.761,10.839,11.176,12,0.11978,0.0562900000000001
1997,102,1739,12,1697,.,.,81.660,86.909,93.277,0.945,1.025,79.724,83.432,90.952,95.021,6.601,11.739,1.032,0.097,4.771,8.821,11.550,11.929,13,0.13091,0.0524900000000001
1997,102,1739,13,1697,.,.,80.742,85.744,93.277,0.964,1.025,78.770,82.551,90.952,95.021,6.601,12.658,1.061,0.108,4.726,8.889,12.447,12.871,14,0.14256,0.05002
1997,102,1739,14,1697,.,.,79.321,84.505,93.277,0.991,1.025,77.298,81.186,90.952,95.021,6.601,14.079,1.099,0.121,4.667,8.977,13.843,14.316,15,0.15495,0.05184
1997,102,1739,15,1697,.,.,77.949,83.247,93.277,1.016,1.025,75.880,79.866,90.952,95.021,6.601,15.450,1.135,0.134,4.611,9.062,15.188,15.714,16,0.16753,0.05298
1997,102,1739,16,1697,.,.,76.567,81.969,93.277,1.040,1.025,74.453,78.532,90.952,95.021,6.601,16.832,1.170,0.148,4.557,9.146,16.544,17.123,17,0.18031,0.05402
1997,102,1739,17,1697,.,.,74.789,80.671,92.709,1.069,1.325,72.622,76.813,89.619,94.905,7.027,18.183,1.209,0.162,4.904,9.647,17.867,18.502,18,0.19329,0.0588200000000001
1997,102,1739,18,1697,.,.,73.559,79.351,92.701,1.088,1.371,71.357,75.622,89.485,94.961,7.034,19.407,1.242,0.177,4.860,9.730,19.061,19.756,19,0.20649,0.05792
1997,102,1739,19,1697,.,.,.,78.013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,0.21987,
1997,102,1739,20,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,,
1997,102,1739,21,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,,
1997,102,1739,22,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,,
1997,102,1739,23,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,,
1997,102,1739,24,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,,
1997,102,1739,25,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,,
1997,102,1739,26,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,,
1997,102,1739,27,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,,
1997,102,1739,28,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,,
1997,102,1739,29,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,,
1997,102,1739,30,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,,
1997,102,1739,31,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,,
1997,102,1739,32,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,,
1997,102,1739,33,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,,
1997,102,1739,34,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,,
1997,102,1739,35,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,,
1997,102,1739,36,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,,
1997,102,1739,37,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,,
1997,102,1739,38,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,,
1997,102,1739,39,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
1997,102,1739,40,1697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
1998,108,1826,0,1790,.,.,96.249,99.123,97.101,0.450,0.454,95.258,97.035,96.063,97.868,2.887,0.865,0.452,0.002,2.096,3.872,0.861,0.869,1,0.00876999999999995,0.0287400000000001
1998,108,1826,1,1790,.,.,94.733,98.352,96.320,0.529,0.538,93.591,95.676,95.104,97.239,3.657,1.610,0.534,0.006,2.712,4.811,1.599,1.621,2,0.01648,0.03619
1998,108,1826,2,1790,.,.,93.777,97.562,96.121,0.572,0.586,92.553,94.806,94.789,97.118,3.852,2.370,0.581,0.010,2.827,5.110,2.351,2.390,3,0.02438,0.03785
1998,108,1826,3,1790,.,.,92.369,96.740,95.482,0.629,0.650,91.037,93.511,94.017,96.596,4.473,3.158,0.642,0.014,3.332,5.853,3.130,3.186,4,0.0326000000000001,0.04371
1998,108,1826,4,1790,.,.,91.579,95.905,95.482,0.658,0.650,90.191,92.778,94.017,96.596,4.473,3.949,0.676,0.019,3.278,5.932,3.911,3.987,5,0.04095,0.0432600000000001
1998,108,1826,5,1790,.,.,90.390,95.039,95.108,0.699,0.735,88.924,91.671,93.440,96.360,4.830,4.780,0.721,0.025,3.552,6.384,4.731,4.829,6,0.04961,0.04649
1998,108,1826,6,1790,.,.,89.368,94.186,94.885,0.731,0.776,87.840,90.713,93.122,96.205,5.042,5.591,0.759,0.031,3.698,6.677,5.531,5.651,7,0.0581399999999999,0.0481800000000001
1998,108,1826,7,1790,.,.,88.398,93.277,94.770,0.760,0.815,86.816,89.802,92.912,96.151,5.149,6.452,0.793,0.037,3.747,6.862,6.380,6.525,8,0.06723,0.0487900000000001
1998,108,1826,8,1790,.,.,87.426,92.369,94.650,0.788,0.853,85.792,88.885,92.700,96.090,5.261,7.313,0.827,0.044,3.802,7.048,7.227,7.399,9,0.07631,0.04943
1998,108,1826,9,1790,.,.,86.624,91.435,94.650,0.809,0.853,84.949,88.125,92.700,96.090,5.261,8.116,0.855,0.051,3.758,7.115,8.016,8.216,10,0.08565,0.0481100000000001
1998,108,1826,10,1790,.,.,85.355,90.438,94.379,0.841,0.930,83.620,86.921,92.240,95.942,5.505,9.139,0.894,0.059,3.933,7.441,9.024,9.256,11,0.09562,0.05083
1998,108,1826,11,1790,.,.,84.486,89.433,94.379,0.862,0.930,82.711,86.094,92.240,95.942,5.505,10.009,0.922,0.068,3.889,7.509,9.877,10.142,12,0.10567,0.04947
1998,108,1826,12,1790,.,.,82.623,88.379,93.487,0.904,1.023,80.770,84.316,91.157,95.219,6.298,11.079,0.970,0.077,4.578,8.384,10.929,11.229,13,0.11621,0.05756
1998,108,1826,13,1790,.,.,81.336,87.310,93.157,0.930,1.066,79.432,83.082,90.733,94.965,6.588,12.076,1.005,0.086,4.803,8.744,11.908,12.246,14,0.1269,0.05974
1998,108,1826,14,1790,.,.,79.744,86.194,92.518,0.961,1.115,77.783,81.554,89.999,94.422,7.142,13.113,1.044,0.097,5.277,9.371,12.925,13.303,15,0.13806,0.0645
1998,108,1826,15,1790,.,.,78.675,85.104,92.445,0.981,1.153,76.677,80.524,89.833,94.407,7.205,14.121,1.074,0.107,5.290,9.499,13.912,14.331,16,0.14896,0.06429
1998,108,1826,16,1790,.,.,77.292,83.967,92.051,1.005,1.197,75.249,79.191,89.344,94.093,7.538,15.170,1.108,0.118,5.559,9.899,14.939,15.403,17,0.16033,0.06675
1998,108,1826,17,1790,.,.,76.130,82.805,91.938,1.025,1.238,74.050,78.068,89.132,94.044,7.632,16.238,1.138,0.130,5.601,10.060,15.983,16.495,18,0.17195,0.0667500000000001
1998,108,1826,18,1790,.,.,.,81.611,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,0.18389,
1998,108,1826,19,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,,
1998,108,1826,20,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,,
1998,108,1826,21,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,,
1998,108,1826,22,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,,
1998,108,1826,23,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,,
1998,108,1826,24,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,,
1998,108,1826,25,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,,
1998,108,1826,26,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,,
1998,108,1826,27,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,,
1998,108,1826,28,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,,
1998,108,1826,29,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,,
1998,108,1826,30,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,,
1998,108,1826,31,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,,
1998,108,1826,32,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,,
1998,108,1826,33,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,,
1998,108,1826,34,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,,
1998,108,1826,35,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,,
1998,108,1826,36,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,,
1998,108,1826,37,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,,
1998,108,1826,38,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,,
1998,108,1826,39,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
1998,108,1826,40,1790,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
1999,118,1934,0,1895,.,.,95.714,98.999,96.683,0.466,0.471,94.700,96.538,95.622,97.489,3.301,0.985,0.468,0.002,2.471,4.311,0.980,0.989,1,0.01001,0.03285
1999,118,1934,1,1895,.,.,94.440,98.120,96.249,0.527,0.537,93.307,95.385,95.037,97.170,3.728,1.833,0.534,0.007,2.781,4.878,1.820,1.846,2,0.0188,0.0368000000000001
1999,118,1934,2,1895,.,.,93.588,97.215,96.249,0.564,0.537,92.386,94.606,95.037,97.170,3.728,2.684,0.575,0.011,2.717,4.975,2.662,2.707,3,0.02785,0.0362700000000001
1999,118,1934,3,1895,.,.,92.309,96.293,95.863,0.614,0.637,91.012,93.426,94.411,96.944,4.102,3.589,0.629,0.016,2.993,5.464,3.557,3.622,4,0.0370699999999999,0.0398400000000001
1999,118,1934,4,1895,.,.,91.028,95.376,95.441,0.659,0.690,89.645,92.234,93.872,96.615,4.506,4.466,0.678,0.022,3.307,5.971,4.423,4.509,5,0.04624,0.04348
1999,118,1934,5,1895,.,.,89.744,94.466,95.002,0.699,0.740,88.284,91.032,93.327,96.265,4.922,5.333,0.724,0.028,3.637,6.480,5.279,5.388,6,0.0553400000000001,0.0472199999999999
1999,118,1934,6,1895,.,.,88.566,93.493,94.729,0.734,0.785,87.040,89.922,92.952,96.068,5.179,6.256,0.764,0.034,3.822,6.822,6.189,6.323,7,0.06507,0.0492699999999999
1999,118,1934,7,1895,.,.,87.599,92.541,94.659,0.761,0.822,86.023,89.009,92.790,96.054,5.244,7.157,0.797,0.041,3.833,6.962,7.077,7.238,8,0.07459,0.0494199999999999
1999,118,1934,8,1895,.,.,86.088,91.574,94.010,0.799,0.873,84.439,87.576,92.041,95.503,5.842,8.070,0.841,0.048,4.342,7.643,7.975,8.165,9,0.08426,0.05486
1999,118,1934,9,1895,.,.,85.058,90.582,93.902,0.824,0.910,83.362,86.595,91.844,95.453,5.940,9.002,0.873,0.056,4.386,7.812,8.892,9.112,10,0.0941800000000001,0.0552399999999999
1999,118,1934,10,1895,.,.,84.024,89.598,93.779,0.847,0.946,82.284,85.609,91.633,95.388,6.051,9.925,0.904,0.064,4.445,7.990,9.800,10.050,11,0.10402,0.05574
1999,118,1934,11,1895,.,.,82.548,88.569,93.203,0.879,0.992,80.749,84.197,90.966,94.901,6.564,10.887,0.942,0.073,4.881,8.576,10.745,11.030,12,0.11431,0.06021
1999,118,1934,12,1895,.,.,81.670,87.523,93.203,0.896,0.992,79.837,83.354,90.966,94.901,6.564,11.766,0.968,0.082,4.839,8.636,11.606,11.927,13,0.12477,0.0585299999999999
1999,118,1934,13,1895,.,.,80.508,86.421,93.158,0.919,1.063,78.633,82.237,90.740,94.962,6.602,12.890,1.000,0.092,4.825,8.745,12.711,13.070,14,0.13579,0.0591300000000001
1999,118,1934,14,1895,.,.,79.559,85.275,93.158,0.936,1.063,77.651,81.324,90.740,94.962,6.602,13.839,1.027,0.103,4.781,8.809,13.639,14.040,15,0.14725,0.0571600000000001
1999,118,1934,15,1895,.,.,78.488,84.077,93.158,0.955,1.063,76.544,80.292,90.740,94.962,6.602,14.910,1.057,0.114,4.735,8.879,14.687,15.135,16,0.15923,0.05589
1999,118,1934,16,1895,.,.,77.111,82.834,93.092,0.979,1.182,75.123,78.963,90.362,95.069,6.653,16.236,1.091,0.127,4.730,9.008,15.988,16.485,17,0.17166,0.05723
1999,118,1934,17,1895,.,.,.,81.580,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,0.1842,
1999,118,1934,18,1895,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,,
1999,118,1934,19,1895,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,,
1999,118,1934,20,1895,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,,
1999,118,1934,21,1895,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,,
